event_promotion,is_open,id,title,announce_date,score,type,status,description,datetime_local,visible_until_utc,time_tbd,date_tbd,url,created_at,popularity,short_title,datetime_utc,datetime_tbd,visible_listing_count,average_price,lowest_price_good_deals,median_price,listing_count,lowest_price,highest_price,employee_only,created_at,method,metro_code,postal_code,timezone,has_upcoming_events,id,city,extended_address,display_location,state,score,num_upcoming_events,address,slug,name,url,country,popularity,name_v2,lat,lon,employee_only,created_at,method
NA,FALSE,4346955,Dallas Cowboys at Indianapolis Colts,2018-04-20T00:00:00,0.857,nfl,normal,,2018-12-16T13:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955,2018-04-20T00:47:20,0.923,Cowboys at Colts,2018-12-16T18:00:00,FALSE,956,286.57584,110,225,323,110,1705,FALSE,2018-08-24T21:53:42Z,QRCODE,527,46225,America/Indiana/Indianapolis,TRUE,1130,Indianapolis,"Indianapolis, IN 46225","Indianapolis, IN",IN,0.9071682,9,500 South Capitol Avenue,lucas-oil-stadium,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,0,Lucas Oil Stadium,39.7601,-86.1639,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
NA,FALSE,4347002,Green Bay Packers at Chicago Bears,2018-04-20T00:00:00,0.885,nfl,normal,,2018-12-16T12:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002,2018-04-20T00:47:32,0.943,Packers at Bears,2018-12-16T18:00:00,FALSE,1130,541.02246,181,485,89,279,1018,FALSE,2018-08-24T21:53:42Z,QRCODE,602,60605,America/Chicago,TRUE,31,Chicago,"Chicago, IL 60605","Chicago, IL",IL,0.940013,4,1410 S. Museum Campus Drive,soldier-field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,US,0,Soldier Field,41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
NA,FALSE,4347057,Detroit Lions at Buffalo Bills,2018-04-20T00:00:00,0.767,nfl,normal,,2018-12-16T13:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057,2018-04-20T00:47:43,0.842,Lions at Bills,2018-12-16T18:00:00,FALSE,2155,53,9,42,1276,10,306,FALSE,2018-08-24T21:53:42Z,QRCODE,514,14127,America/New_York,TRUE,1135,Orchard Park,"Orchard Park, NY 14127","Orchard Park, NY",NY,0.8815085,4,1 Bills Drive,new-era-field,New Era Field,https://seatgeek.com/venues/new-era-field/tickets,US,0,New Era Field,42.7737,-78.7874,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
NA,FALSE,4347066,Tampa Bay Buccaneers at Baltimore Ravens,2018-04-20T00:00:00,0.751,nfl,normal,,2018-12-16T13:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066,2018-04-20T00:47:44,0.827,Buccaneers at Ravens,2018-12-16T18:00:00,FALSE,2306,100.02995,23,77,868,23,518,FALSE,2018-08-24T21:53:42Z,QRCODE,512,21230,America/New_York,TRUE,1121,Baltimore,"Baltimore, MD 21230","Baltimore, MD",MD,0.8927189,4,1101 Russell St,m-t-bank-stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,0,M&T Bank Stadium,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
NA,FALSE,4346945,Washington Redskins at Jacksonville Jaguars,2018-04-20T00:00:00,0.749,nfl,normal,,2018-12-16T13:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945,2018-04-20T00:47:18,0.824,Redskins at Jaguars,2018-12-16T18:00:00,FALSE,1091,107.68608,34,80,309,34,468,FALSE,2018-08-24T21:53:42Z,QRCODE,561,32202,America/New_York,TRUE,5178,Jacksonville,"Jacksonville, FL 32202","Jacksonville, FL",FL,0.83759147,5,1 TIAA Bank Field Drive,tiaa-bank-field,TIAA Bank Field,https://seatgeek.com/venues/tiaa-bank-field/tickets,US,0,TIAA Bank Field,30.32,-81.64,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
NA,FALSE,4347144,Miami Dolphins at Minnesota Vikings,2018-04-20T00:00:00,0.835,nfl,normal,,2018-12-16T12:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144,2018-04-20T01:04:05,0.905,Dolphins at Vikings,2018-12-16T18:00:00,FALSE,1196,314.60202,134,273,397,134,1801,FALSE,2018-08-24T21:53:42Z,QRCODE,0,55415,America/Chicago,TRUE,218451,Minneapolis,"Minneapolis, MN 55415","Minneapolis, MN",MN,0.88524246,22,401 Chicago Avenue,u-s-bank-stadium,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,0,U.S. Bank Stadium,44.9751,-93.2582,FALSE,2018-08-22T15:34:15Z,NONE
NA,FALSE,4347037,Oakland Raiders at Cincinnati Bengals,2018-04-20T00:00:00,0.803,nfl,normal,,2018-12-16T13:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037,2018-04-20T00:47:39,0.872,Raiders at Bengals,2018-12-16T18:00:00,FALSE,1201,106.94991,44,90,599,44,512,FALSE,2018-08-24T21:53:42Z,QRCODE,515,45202,America/New_York,TRUE,1124,Cincinnati,"Cincinnati, OH 45202","Cincinnati, OH",OH,0.86166537,3,1 Paul Brown Stadium,paul-brown-stadium,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,0,Paul Brown Stadium,39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
NA,FALSE,4346988,Tennessee Titans at New York Giants,2018-04-20T00:00:00,0.815,nfl,normal,,2018-12-16T13:00:00,2018-12-16T22:00:00,FALSE,FALSE,https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988,2018-04-20T00:47:29,0.881,Titans at Giants,2018-12-16T18:00:00,FALSE,2333,148,38,110,821,40,1216,FALSE,2018-08-24T21:53:42Z,QRCODE,501,07073,America/New_York,TRUE,1587,East Rutherford,"East Rutherford, NJ 07073","East Rutherford, NJ",NJ,0.94873494,9,1 MetLife Stadium Drive,metlife-stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,US,0,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
NA,FALSE,4347122,Seattle Seahawks at San Francisco 49ers,2018-04-20T00:00:00,0.84,nfl,normal,,2018-12-16T13:05:00,2018-12-17T01:05:00,FALSE,FALSE,https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122,2018-04-20T00:47:55,0.903,Seahawks at 49ers,2018-12-16T21:05:00,FALSE,2175,138,38,118,1053,38,725,FALSE,2018-08-24T21:53:42Z,QRCODE,0,95054,America/Los_Angeles,TRUE,58670,Santa Clara,"Santa Clara, CA 95054","Santa Clara, CA",CA,0.95768774,7,4900 Marie P DeBartolo Way,levi-s-stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,US,0,Levi's Stadium,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
NA,FALSE,4347077,New England Patriots at Pittsburgh Steelers,2018-04-20T00:00:00,0.882,nfl,normal,,2018-12-16T16:25:00,2018-12-17T01:25:00,FALSE,FALSE,https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077,2018-04-20T00:47:46,0.941,Patriots at Steelers,2018-12-16T21:25:00,FALSE,1506,796.5534,214,391,459,228,126791,FALSE,2018-08-24T21:53:42Z,QRCODE,508,15212,America/New_York,TRUE,1119,Pittsburgh,"Pittsburgh, PA 15212","Pittsburgh, PA",PA,0.9033526,3,100 Art Rooney Avenue,heinz-field,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,US,0,Heinz Field,40.4468,-80.0158,FALSE,2018-10-04T12:42:28Z,QRCODE
NA,FALSE,4346919,Philadelphia Eagles at Los Angeles Rams,2018-04-20T00:00:00,0.84,nfl,normal,,2018-12-16T17:20:00,2018-12-17T05:20:00,FALSE,FALSE,https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919,2018-04-20T00:47:14,0.903,Eagles at Rams,2018-12-17T01:20:00,FALSE,1599,339,118,265,642,118,1937,FALSE,2018-08-24T21:53:42Z,QRCODE,0,90037,America/Los_Angeles,TRUE,51012,Los Angeles,"Los Angeles, CA 90037","Los Angeles, CA",CA,0.86898464,4,3911 S Figueroa St,los-angeles-memorial-coliseum-1,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,US,0,Los Angeles Memorial Coliseum,34.0138,-118.288,FALSE,2018-08-23T17:59:28Z,QRCODE
NA,FALSE,4347035,New Orleans Saints at Carolina Panthers,2018-04-20T00:00:00,0.824,nfl,normal,,2018-12-17T20:15:00,2018-12-18T05:15:00,FALSE,FALSE,https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035,2018-04-20T00:47:38,0.886,Saints at Panthers,2018-12-18T01:15:00,FALSE,1498,266,103,212,335,103,1421,FALSE,2018-08-24T21:53:42Z,QRCODE,517,28202,America/New_York,TRUE,1122,Charlotte,"Charlotte, NC 28202","Charlotte, NC",NC,0.8968222,7,800 South Mint Street,bank-of-america-stadium,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,0,Bank of America Stadium,35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
NA,FALSE,4608309,Washington Redskins at Tennessee Titans,2018-10-30T00:00:00,0.773,nfl,normal,,2018-12-22T15:30:00,2018-12-23T01:30:00,FALSE,FALSE,https://seatgeek.com/redskins-at-titans-tickets/12-22-2018-nashville-tennessee-nissan-stadium/nfl/4608309,2018-10-30T16:11:05,0.845,Redskins at Titans,2018-12-22T21:30:00,FALSE,1645,136,37,117,328,38,457,FALSE,2015-10-19T15:09:39Z,NONE,659,37213,America/Chicago,TRUE,1126,Nashville,"Nashville, TN 37213","Nashville, TN",TN,0.8546275,12,1 Titans Way,nissan-stadium,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,US,0,Nissan Stadium,36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
NA,FALSE,4599412,Baltimore Ravens at Los Angeles Chargers,2018-10-26T00:00:00,0.85,nfl,normal,,2018-12-22T17:20:00,2018-12-23T05:20:00,FALSE,FALSE,https://seatgeek.com/ravens-at-chargers-tickets/12-22-2018-carson-california-stubhub-center/nfl/4599412,2018-10-26T13:55:35,0.9,Ravens at Chargers,2018-12-23T01:20:00,FALSE,644,289.2,175,255,140,181,630,NA,NA,NA,803,90746,America/Los_Angeles,TRUE,52,Carson,"Carson, CA 90746","Carson, CA",CA,0.7228164,4,18400 Avalon Blvd,stubhub-center,StubHub Center,https://seatgeek.com/venues/stubhub-center/tickets,US,0,StubHub Center,33.8643,-118.261,NA,NA,NA
NA,FALSE,4346994,Cincinnati Bengals at Cleveland Browns,2018-04-20T00:00:00,0.779,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994,2018-04-20T00:47:31,0.85,Bengals at Browns,2018-12-23T18:00:00,FALSE,1859,88,32,74,1093,32,491,FALSE,2018-08-24T21:53:43Z,QRCODE,510,44114,America/New_York,TRUE,1123,Cleveland,"Cleveland, OH 44114","Cleveland, OH",OH,0.86852187,3,100 Alfred Lerner Way,firstenergy-stadium-15,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,US,0,FirstEnergy Stadium,41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
NA,FALSE,4347013,Houston Texans at Philadelphia Eagles,2018-04-20T00:00:00,0.825,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013,2018-04-20T00:47:35,0.886,Texans at Eagles,2018-12-23T18:00:00,FALSE,1706,281.62524,103,241,539,125,1130,FALSE,2018-08-24T21:53:43Z,QRCODE,504,19148,America/New_York,TRUE,330,Philadelphia,"Philadelphia, PA 19148","Philadelphia, PA",PA,0.90542685999999994,10,1020 Pattison Ave,lincoln-financial-field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,0,Lincoln Financial Field,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
NA,FALSE,4346959,Green Bay Packers at New York Jets,2018-04-20T00:00:00,0.887,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959,2018-04-20T00:47:22,0.939,Packers at Jets,2018-12-23T18:00:00,FALSE,1252,223,91,196,803,89,975,FALSE,2018-08-24T21:53:43Z,QRCODE,501,07073,America/New_York,TRUE,1587,East Rutherford,"East Rutherford, NJ 07073","East Rutherford, NJ",NJ,0.94873494,9,1 MetLife Stadium Drive,metlife-stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,US,0,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
NA,FALSE,4347022,Minnesota Vikings at Detroit Lions,2018-04-20T00:00:00,0.861,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022,2018-04-20T00:47:36,0.923,Vikings at Lions,2018-12-23T18:00:00,FALSE,1144,145.35097,62,124,624,61,666,FALSE,2018-08-24T21:53:43Z,QRCODE,505,48226,America/Detroit,TRUE,346,Detroit,"Detroit, MI 48226","Detroit, MI",MI,0.9029952,9,2000 Brush St.,ford-field,Ford Field,https://seatgeek.com/venues/ford-field/tickets,US,0,Ford Field,42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
NA,FALSE,4347085,Jacksonville Jaguars at Miami Dolphins,2018-04-20T00:00:00,0.78,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085,2018-04-20T00:47:48,0.844,Jaguars at Dolphins,2018-12-23T18:00:00,FALSE,1840,137,49,121,231,49,1601,FALSE,2018-08-24T21:53:43Z,QRCODE,528,33056,America/New_York,TRUE,29,Miami Gardens,"Miami Gardens, FL 33056","Miami Gardens, FL",FL,0.8378203,33,347 Don Shula Dr.,hard-rock-stadium,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,0,Hard Rock Stadium,25.9579,-80.2388,FALSE,2017-10-03T18:58:44Z,NONE
NA,FALSE,4347046,Atlanta Falcons at Carolina Panthers,2018-04-20T00:00:00,0.81,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046,2018-04-20T00:47:41,0.872,Falcons at Panthers,2018-12-23T18:00:00,FALSE,1467,251.02798,90,198,393,90,887,FALSE,2018-08-24T21:53:43Z,QRCODE,517,28202,America/New_York,TRUE,1122,Charlotte,"Charlotte, NC 28202","Charlotte, NC",NC,0.8968222,7,800 South Mint Street,bank-of-america-stadium,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,0,Bank of America Stadium,35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
NA,FALSE,4347093,Buffalo Bills at New England Patriots,2018-04-20T00:00:00,0.852,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093,2018-04-20T00:47:50,0.916,Bills at Patriots,2018-12-23T18:00:00,FALSE,775,394.56284,190,373,183,190,1202,FALSE,2018-08-24T21:53:43Z,QRCODE,506,02035,America/New_York,TRUE,33,Foxborough,"Foxborough, MA 02035","Foxborough, MA",MA,0.8983344,4,1 Patriot Place,gillette-stadium,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,US,0,Gillette Stadium,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
NA,FALSE,4346954,New York Giants at Indianapolis Colts,2018-04-20T00:00:00,0.794,nfl,normal,,2018-12-23T13:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954,2018-04-20T00:47:20,0.864,Giants at Colts,2018-12-23T18:00:00,FALSE,1363,96,32,77,724,32,398,FALSE,2018-08-24T21:53:42Z,QRCODE,527,46225,America/Indiana/Indianapolis,TRUE,1130,Indianapolis,"Indianapolis, IN 46225","Indianapolis, IN",IN,0.9071682,9,500 South Capitol Avenue,lucas-oil-stadium,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,0,Lucas Oil Stadium,39.7601,-86.1639,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
NA,TRUE,4327918,Tampa Bay Buccaneers at Dallas Cowboys,2018-04-05T00:00:00,0.863,nfl,normal,,2018-12-23T12:00:00,2018-12-23T22:00:00,FALSE,FALSE,https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918,2018-04-05T23:08:46,0.924,Buccaneers at Cowboys,2018-12-23T18:00:00,FALSE,2667,243,NA,186,3682,NA,6191,FALSE,2018-10-06T23:29:11Z,QRCODE_TM,623,76011,America/Chicago,TRUE,4965,Arlington,"Arlington, TX 76011","Arlington, TX",TX,0.9751414,19,1 AT&T Way,at-t-stadium,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,US,0,AT&T Stadium,32.7459,-97.0957,FALSE,2018-10-06T23:29:11Z,QRCODE_TM
NA,FALSE,4347097,Los Angeles Rams at Arizona Cardinals,2018-04-20T00:00:00,0.797,nfl,normal,,2018-12-23T14:05:00,2018-12-24T01:05:00,FALSE,FALSE,https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097,2018-04-20T00:47:50,0.866,Rams at Cardinals,2018-12-23T21:05:00,FALSE,1733,108.545265,23,80,972,23,6056,FALSE,2018-08-24T21:53:43Z,QRCODE,753,85305,America/Phoenix,TRUE,43,Glendale,"Glendale, AZ 85305","Glendale, AZ",AZ,0.93402725,9,1 Cardinals Drive,state-farm-stadium,State Farm Stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,US,0,State Farm Stadium,33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
NA,FALSE,4347116,Chicago Bears at San Francisco 49ers,2018-04-20T00:00:00,0.847,nfl,normal,,2018-12-23T13:05:00,2018-12-24T01:05:00,FALSE,FALSE,https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116,2018-04-20T00:47:54,0.905,Bears at 49ers,2018-12-23T21:05:00,FALSE,2193,154.806,40,140,1134,40,1309,FALSE,2018-08-24T21:53:43Z,QRCODE,0,95054,America/Los_Angeles,TRUE,58670,Santa Clara,"Santa Clara, CA 95054","Santa Clara, CA",CA,0.95768774,7,4900 Marie P DeBartolo Way,levi-s-stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,US,0,Levi's Stadium,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
NA,TRUE,4346967,Pittsburgh Steelers at New Orleans Saints,2018-04-20T00:00:00,0.855,nfl,normal,,2018-12-23T15:25:00,2018-12-24T01:25:00,FALSE,FALSE,https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967,2018-04-20T00:47:24,0.918,Steelers at Saints,2018-12-23T21:25:00,FALSE,712,463.48444,164,417,739,164,6000,FALSE,2018-05-29T20:39:33Z,QRCODE,622,70112,America/Chicago,TRUE,128,New Orleans,"New Orleans, LA 70112","New Orleans, LA",LA,0.8966978,13,1500 Sugar Bowl Drive,mercedes-benz-superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,0,Mercedes-Benz Superdome,29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
NA,FALSE,4347121,Kansas City Chiefs at Seattle Seahawks,2018-04-20T00:00:00,0.834,nfl,normal,,2018-12-23T17:20:00,2018-12-24T05:20:00,FALSE,FALSE,https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121,2018-04-20T00:47:55,0.892,Chiefs at Seahawks,2018-12-24T01:20:00,FALSE,1839,388.28204,175,371,195,172,1165,FALSE,2018-08-24T21:53:43Z,QRCODE,819,98134,America/Los_Angeles,TRUE,339,Seattle,"Seattle, WA 98134","Seattle, WA",WA,0.87232786,6,800 Occidental Ave S,centurylink-field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,US,0,CenturyLink Field,47.5948,-122.332,FALSE,2018-03-02T22:54:54Z,QRCODE
NA,FALSE,4347150,Denver Broncos at Oakland Raiders,2018-04-20T00:00:00,0.811,nfl,normal,,2018-12-24T17:15:00,2018-12-25T05:15:00,FALSE,FALSE,https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150,2018-04-20T01:04:24,0.867,Broncos at Raiders,2018-12-25T01:15:00,FALSE,2190,147.8708,29,122,805,29,1381,FALSE,2018-08-24T21:53:43Z,QRCODE,807,94621,America/Los_Angeles,TRUE,14,Oakland,"Oakland, CA 94621","Oakland, CA",CA,0.7817843,86,7000 Coliseum Way,oakland-alameda-county-coliseum,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,US,0,Oakland-Alameda County Coliseum,37.7469,-122.201,FALSE,2015-06-24T00:00:00Z,PDF417
NA,FALSE,4347065,Cleveland Browns at Baltimore Ravens,2018-04-20T00:00:00,0.731,nfl,normal,,2018-12-30T13:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065,2018-04-20T00:47:44,0.798,Browns at Ravens,2018-12-30T18:00:00,FALSE,2312,100,24,81,845,24,543,FALSE,2018-08-24T21:53:43Z,QRCODE,512,21230,America/New_York,TRUE,1121,Baltimore,"Baltimore, MD 21230","Baltimore, MD",MD,0.8927189,4,1101 Russell St,m-t-bank-stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,0,M&T Bank Stadium,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
NA,FALSE,4346934,Philadelphia Eagles at Washington Redskins,2018-04-20T00:00:00,0.867,nfl,normal,,2018-12-30T13:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934,2018-04-20T00:47:17,0.923,Eagles at Redskins,2018-12-30T18:00:00,FALSE,1211,212.37138,115,178,587,117,999,FALSE,2018-08-24T21:53:43Z,QRCODE,511,20785,America/New_York,TRUE,35,Landover,"Landover, MD 20785","Landover, MD",MD,0.9333444,3,1600 Fedex Way,fedex-field,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,US,0,FedEx Field,38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
NA,FALSE,4346984,Indianapolis Colts at Tennessee Titans,2018-04-20T00:00:00,0.766,nfl,normal,,2018-12-30T12:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984,2018-04-20T00:47:28,0.829,Colts at Titans,2018-12-30T18:00:00,FALSE,1635,144,48,120,489,48,743,FALSE,2018-08-24T21:53:43Z,QRCODE,659,37213,America/Chicago,TRUE,1126,Nashville,"Nashville, TN 37213","Nashville, TN",TN,0.8546275,12,1 Titans Way,nissan-stadium,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,US,0,Nissan Stadium,36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
NA,FALSE,4347090,New York Jets at New England Patriots,2018-04-20T00:00:00,0.855,nfl,normal,,2018-12-30T13:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090,2018-04-20T00:47:49,0.915,Jets at Patriots,2018-12-30T18:00:00,FALSE,887,424,144,317,232,173,11689,FALSE,2018-08-24T21:53:43Z,QRCODE,506,02035,America/New_York,TRUE,33,Foxborough,"Foxborough, MA 02035","Foxborough, MA",MA,0.8983344,4,1 Patriot Place,gillette-stadium,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,US,0,Gillette Stadium,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
NA,FALSE,4347076,Cincinnati Bengals at Pittsburgh Steelers,2018-04-20T00:00:00,0.803,nfl,normal,,2018-12-30T13:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076,2018-04-20T00:47:46,0.864,Bengals at Steelers,2018-12-30T18:00:00,FALSE,1936,269.63208,95,195,530,95,2390,FALSE,2018-08-24T21:53:43Z,QRCODE,508,15212,America/New_York,TRUE,1119,Pittsburgh,"Pittsburgh, PA 15212","Pittsburgh, PA",PA,0.9033526,3,100 Art Rooney Avenue,heinz-field,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,US,0,Heinz Field,40.4468,-80.0158,FALSE,2018-10-04T12:42:28Z,QRCODE
NA,TRUE,4346966,Carolina Panthers at New Orleans Saints,2018-04-20T00:00:00,0.815,nfl,normal,,2018-12-30T12:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966,2018-04-20T00:47:23,0.878,Panthers at Saints,2018-12-30T18:00:00,FALSE,1026,366.03348,135,330,866,135,6000,FALSE,2018-05-29T20:39:40Z,QRCODE,622,70112,America/Chicago,TRUE,128,New Orleans,"New Orleans, LA 70112","New Orleans, LA",LA,0.8966978,13,1500 Sugar Bowl Drive,mercedes-benz-superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,0,Mercedes-Benz Superdome,29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
